gene_stable_id,name,chr,start,stop,biotype,FDR,log2FC,p,GFP1,GFP2,GFP3,WT1,WT2,WT3,effect,-log(p)
ENSG00000164346,NSA2,5,74766990,74780113,protein_coding,0.752455,-0.0379488,0.581285,91.7061,86.7467,89.2707,72.6412,70.3307,65.4459,not significant,0.542514108839661
ENSG00000171291,ZNF439,19,11848725,11883750,protein_coding,0.971986,-0.0378439,0.941619,1.58595,0.776106,1.50764,0.73453,1.37477,0.925168,not significant,0.06015454481994055
ENSG00000108061,SHOC2,10,110919546,111013667,protein_coding,0.893541,-0.0377279,0.789013,14.2365,15.3733,13.4147,11.0855,10.7424,11.6187,not significant,0.23697248171940152
ENSG00000133678,TMEM254,10,80078645,80092557,protein_coding,0.967608,-0.0377129,0.930856,2.11933,1.97054,2.58947,2.17581,1.85435,1.1745,not significant,0.07165068606335237
ENSG00000117906,RCN2,15,76931737,76954393,protein_coding,0.857574,-0.0376255,0.729134,15.2814,17.416,17.3526,13.0837,12.734,13.0758,not significant,0.3158977504220273
ENSG00000227388,AL133410.1,9,35772162,35790432,lincRNA,0.976544,-0.0376153,0.951165,3.73533,2.20513,2.2678,2.34787,2.47182,1.61304,not significant,0.050067729909117564
ENSG00000240682,ISY1,3,129127414,129161293,protein_coding,0.878986,-0.0375691,0.763387,23.3685,20.0513,24.0695,17.8347,16.2371,18.3792,not significant,0.2699901678964337
ENSG00000183496,MEX3B,15,82041777,82046119,protein_coding,0.945529,-0.0375029,0.88446,3.04194,4.1096,4.03993,2.40231,3.61304,2.71143,not significant,0.12277798969489521
ENSG00000065833,ME1,6,83210401,83431051,protein_coding,0.792876,-0.0374988,0.632078,72.6699,72.0095,71.8731,54.6108,57.1806,56.7382,not significant,0.458742474729101
ENSG00000153094,BCL2L11,2,111119377,111168445,protein_coding,0.937524,-0.0374055,0.870244,3.06822,2.76855,3.13608,2.01264,2.67861,2.30889,not significant,0.13898164688488213
ENSG00000239264,TXNDC5,6,7881516,7910814,protein_coding,0.870807,-0.0373727,0.748873,26.5094,25.7615,25.9086,19.9205,22.5917,18.4679,not significant,0.28918586925429
ENSG00000130811,EIF3G,19,10115013,10119918,protein_coding,0.890392,-0.0373528,0.78367,65.5046,64.8335,70.3262,59.3449,56.8195,40.3865,not significant,0.24376726561007836
ENSG00000180773,SLC36A4,11,93144173,93197991,protein_coding,0.931751,-0.0372858,0.860387,3.42647,4.03964,3.59766,2.95611,3.31965,2.35585,not significant,0.15037299095421885
ENSG00000157693,TMEM268,9,114611205,114646422,protein_coding,0.942291,-0.0370976,0.878022,4.32769,3.49651,3.77272,2.98371,2.79854,3.24252,not significant,0.1300836287133323
ENSG00000081760,AACS,12,125065433,125143333,protein_coding,0.906129,-0.0368507,0.812823,14.822,12.4113,14.5874,11.0599,11.2423,10.2971,not significant,0.20724190531418463
ENSG00000127952,STYXL1,7,75996337,76048004,protein_coding,0.93395,-0.0363589,0.863945,13.6615,10.5853,14.7836,11.8734,10.4169,8.1573,not significant,0.14624616961170764
ENSG00000064652,SNX24,5,122843438,123029354,protein_coding,0.918958,-0.0362295,0.834799,16.6487,16.5209,14.4302,13.601,13.4171,10.1535,not significant,0.1805643016715195
ENSG00000105875,WDR91,7,135183838,135211534,protein_coding,0.933367,-0.0359126,0.862797,4.59139,5.75981,5.11047,3.7945,4.05109,4.18573,not significant,0.147575841524641
ENSG00000161618,ALDH16A1,19,49453224,49471050,protein_coding,0.953325,-0.0356091,0.900404,4.09813,4.23379,3.48329,2.96517,3.45919,2.80794,not significant,0.10491172748941431
ENSG00000138231,DBR1,3,138161011,138174949,protein_coding,0.90405,-0.0353635,0.810071,18.6738,19.4888,21.7635,14.346,15.4956,16.7999,not significant,0.2106333808360805
ENSG00000169188,APEX2,X,55000362,55009057,protein_coding,0.897844,-0.0351848,0.797489,19.2129,17.9855,19.5798,15.9486,13.723,14.5391,not significant,0.22628723752171143
ENSG00000117143,UAP1,1,162561505,162599842,protein_coding,0.901837,-0.0350068,0.805785,24.6843,23.2935,21.4577,19.2246,17.8196,17.1198,not significant,0.2159383214391053
ENSG00000136643,RPS6KC1,1,213051232,213274774,protein_coding,0.928981,-0.0347487,0.855233,5.16192,4.68918,5.43707,4.43798,3.84775,3.63188,not significant,0.15638133255085815
ENSG00000196914,ARHGEF12,11,120336412,120489937,protein_coding,0.909146,-0.034608,0.818172,4.8294,4.44044,4.51532,3.329,3.65388,3.77127,not significant,0.20068269553415172
ENSG00000204520,MICA,6,31399783,31415315,protein_coding,0.928594,-0.0345212,0.85448,12.7537,12.9544,14.2335,12.2605,10.5909,8.31519,not significant,0.15726218220069701
ENSG00000144567,RETREG2,2,219176224,219185475,protein_coding,0.882325,-0.0343998,0.768829,19.9091,18.2087,16.8799,15.34,14.7188,12.9068,not significant,0.2628867009136487
ENSG00000141564,RPTOR,17,80544818,80966371,protein_coding,0.953159,-0.0343802,0.900097,1.67496,1.56075,1.88426,1.38081,1.28467,1.32369,not significant,0.10525274368765589
ENSG00000107897,ACBD5,10,27195213,27242130,protein_coding,0.921142,-0.0343202,0.839863,8.72595,11.8357,8.57724,7.25499,8.31014,7.17743,not significant,0.1745164956843476
ENSG00000103275,UBE2I,16,1308879,1327018,protein_coding,0.866144,-0.0341587,0.741178,17.6951,19.2712,17.3999,14.841,14.7611,12.839,not significant,0.2995144666088493
ENSG00000132128,LRRC41,1,46261195,46303608,protein_coding,0.890685,-0.0341399,0.784105,15.2851,18.1133,16.1204,12.2528,13.9987,12.4004,not significant,0.24321233902793102
ENSG00000116641,DOCK7,1,62454297,62688368,protein_coding,0.939872,-0.0340444,0.874419,2.2024,2.01675,2.15384,1.76189,1.67456,1.53828,not significant,0.1341956131701563
ENSG00000266338,NBPF15,1,144421385,144461674,protein_coding,0.840795,-0.0338261,0.705946,44.5806,43.2602,39.9864,30.008,36.3758,33.4969,not significant,0.3482165316663187
ENSG00000172062,SMN1,5,70925029,70953942,protein_coding,0.973139,-0.0338126,0.943842,7.27835,10.9603,9.17471,4.10102,5.71436,11.3114,not significant,0.05779649972639615
ENSG00000162971,TYW5,2,199928912,199955736,protein_coding,0.945945,-0.0334769,0.885446,3.56981,3.38065,4.21421,2.71477,3.36846,2.64778,not significant,0.12166380611452197
ENSG00000127483,HP1BP3,1,20742678,20787323,protein_coding,0.873624,-0.0334527,0.754156,17.1887,17.884,17.0939,12.7044,13.7944,14.2004,not significant,0.28215603582259663
ENSG00000114784,EIF1B,3,40309706,40312424,protein_coding,0.886221,-0.033392,0.775646,83.638,85.8749,81.2064,66.932,64.1077,64.5672,not significant,0.25405904845022015
ENSG00000161904,LEMD2,6,33771201,33789130,protein_coding,0.928273,-0.0332344,0.853591,8.78293,9.36401,8.06243,6.87006,7.01577,6.58422,not significant,0.1583031226303086
ENSG00000128294,TPST2,22,26521995,26596717,protein_coding,0.94566,-0.0330575,0.884981,2.79244,2.61917,3.08398,2.29923,2.49626,1.85111,not significant,0.12218910313122189
ENSG00000144659,SLC25A38,3,39383323,39397351,protein_coding,0.937822,-0.0329304,0.870721,9.52002,13.3925,10.5451,8.91218,10.1124,7.14333,not significant,0.1384336749130897
ENSG00000164920,OSR2,8,98944402,98952104,protein_coding,0.96655,-0.0329222,0.928194,2.00679,3.15919,3.85815,2.14903,2.26248,2.59979,not significant,0.07451451632006538
ENSG00000114391,RPL24,3,101681090,101686718,protein_coding,0.812536,-0.0328346,0.660624,357.803,378.514,376.162,310.507,305.087,254.043,not significant,0.4145704360768507
ENSG00000147457,CHMP7,8,23243636,23262000,protein_coding,0.958743,-0.0327673,0.910741,3.2874,3.11898,2.9225,1.96793,2.69337,2.63642,not significant,0.09349672510770392
ENSG00000205808,PLPP6,9,4662314,4665258,protein_coding,0.963594,-0.0326494,0.922714,2.3295,3.47622,3.30001,2.53077,2.57556,1.99949,not significant,0.0804359516504815
ENSG00000001631,KRIT1,7,92198968,92246166,protein_coding,0.889934,-0.0324982,0.781984,16.7523,17.0516,15.2785,13.384,12.9715,12.0001,not significant,0.2459209990041982
ENSG00000125877,ITPA,20,3208867,3223870,protein_coding,0.900631,-0.0324683,0.802762,65.7446,64.1614,63.4073,54.7942,47.9475,48.1559,not significant,0.2196969975101043
ENSG00000099940,SNAP29,22,20859006,20891214,protein_coding,0.912608,-0.0324336,0.825141,10.9836,11.7036,12.5861,8.60267,9.11602,9.7924,not significant,0.19220099815984176
ENSG00000076201,PTPN23,3,47381010,47413435,protein_coding,0.905714,-0.0323748,0.812273,11.3342,11.4592,10.6012,8.2879,9.02459,8.78496,not significant,0.20791878842878148
ENSG00000275113,GAGE2E,X,49341191,49345922,protein_coding,0.925226,-0.0323096,0.847397,85.0876,103.532,99.7774,81.3463,79.1529,64.7776,not significant,0.1655859810366813
ENSG00000102078,SLC25A14,X,130339887,130373361,protein_coding,0.955325,-0.0321602,0.903919,7.48311,7.87668,9.30061,6.07422,8.13896,5.12155,not significant,0.10101552437435042
ENSG00000123352,SPATS2,12,49366583,49527424,protein_coding,0.914639,-0.032151,0.82812,10.6305,11.8085,11.7942,8.50838,7.74708,10.3796,not significant,0.18859720756162632
ENSG00000261147,AC091167.2,15,90249555,90272208,protein_coding,0.911918,-0.0321019,0.823801,18.1997,14.2897,15.5395,12.2947,14.3744,11.0029,not significant,0.1938262830940277
ENSG00000010295,IFFO1,12,6538374,6556083,protein_coding,0.920175,-0.0320623,0.837267,13.4971,12.8815,12.0184,11.5001,8.60079,9.84366,not significant,0.17761226294543014
ENSG00000066651,TRMT11,6,125986478,126203817,protein_coding,0.94195,-0.0320253,0.877472,11.2478,13.0247,10.3745,8.82226,9.41525,8.84253,not significant,0.1307102329831226
ENSG00000120709,FAM53C,5,138331934,138349729,protein_coding,0.920174,-0.0320095,0.836626,11.44,9.88792,9.68756,8.52761,8.56972,7.19015,not significant,0.1783781422833958
ENSG00000187581,COX8C,14,93347190,93348356,protein_coding,0.987965,-0.031997,0.976,2.38276,1.96931,0.506318,1.39786,1.47165,0.960357,not significant,0.024292692569044587
ENSG00000263020,AL662899.2,6,31666101,31673546,protein_coding,0.94566,-0.0319067,0.884878,10.0635,12.164,8.23289,6.00219,9.21961,8.61905,not significant,0.12230549658416504
ENSG00000213906,LTB4R2,14,24305733,24312053,protein_coding,0.924817,-0.0318839,0.84672,12.1777,11.5256,12.6879,9.52544,8.97696,9.89542,not significant,0.16638521749560084
ENSG00000092020,PPP2R3C,14,35085466,35122517,protein_coding,0.903458,-0.0318359,0.808771,26.8068,24.0086,27.3983,19.8323,21.299,20.027,not significant,0.21223946750722855
ENSG00000052126,PLEKHA5,12,19129751,19376400,protein_coding,0.903584,-0.0317688,0.809121,8.90593,8.57833,8.57164,6.63333,5.90498,7.75961,not significant,0.21180680574060898
ENSG00000146574,CCZ1B,7,6794133,6826770,protein_coding,0.895237,-0.0317609,0.792022,28.5257,32.7444,28.0625,21.1767,26.1011,22.6217,not significant,0.23316610977572874
ENSG00000012174,MBTPS2,X,21839616,21885423,protein_coding,0.960274,-0.0316506,0.913789,1.74683,1.73782,1.20292,1.39169,1.13217,1.14082,not significant,0.0901555875704179
ENSG00000162408,NOL9,1,6521346,6554513,protein_coding,0.895623,-0.0316189,0.79265,11.7668,12.9879,12.7868,9.96859,9.19286,10.1185,not significant,0.2323735166929003
ENSG00000158427,TMSB15B,X,103918895,103966712,protein_coding,0.963379,-0.0315667,0.922183,2.10093,3.61745,3.34823,1.84878,2.23473,2.96368,not significant,0.08101159355858031
ENSG00000196628,TCF4,18,55222330,55664787,protein_coding,0.883797,-0.0315077,0.771268,7.12585,7.20907,7.04761,5.49041,5.27322,5.92274,not significant,0.25971936529906514
ENSG00000153767,GTF2E1,3,120742636,120783069,protein_coding,0.943399,-0.0314993,0.879803,6.66813,8.63087,6.75891,6.14512,5.91726,5.17431,not significant,0.12805726020745264
ENSG00000286001,AC021087.5,5,218297,314955,protein_coding,0.804573,-0.0311486,0.648756,93.2843,96.945,97.7856,77.4535,76.4773,71.2289,not significant,0.43269859598989296
ENSG00000138821,SLC39A8,4,102251040,102431258,protein_coding,0.938404,-0.0309421,0.871937,5.0464,5.4808,5.13248,3.62682,5.23905,3.43333,not significant,0.13703810538957073
ENSG00000113360,DROSHA,5,31400496,31532196,protein_coding,0.9097,-0.0308831,0.819302,11.7487,12.5184,11.014,8.91962,10.7659,7.98492,not significant,0.19930252072908441
ENSG00000160392,C19orf47,19,40319535,40348527,protein_coding,0.96097,-0.0308182,0.916272,3.98924,2.83339,2.64901,2.92538,2.63068,1.88419,not significant,0.08744201515548138
ENSG00000105819,PMPCB,7,103297434,103329511,protein_coding,0.893568,-0.0306227,0.789154,21.289,22.1913,22.4833,16.0791,18.1089,17.4049,not significant,0.2367937934052051
ENSG00000104131,EIF3J,15,44537124,44563029,protein_coding,0.87247,-0.0304928,0.752131,57.0906,65.4596,63.9882,46.2618,47.28,52.042,not significant,0.2848447680760664
ENSG00000261221,ZNF865,19,55605404,55617269,protein_coding,0.962724,-0.0304663,0.920436,2.66369,3.47259,3.03222,3.22456,2.41552,1.53369,not significant,0.08290780815689248
ENSG00000136682,CBWD2,2,113437690,113496189,protein_coding,0.883623,-0.0304511,0.770943,54.2763,55.2442,56.6722,44.1807,44.036,41.7578,not significant,0.26014083811285127
ENSG00000143376,SNX27,1,151612005,151699091,protein_coding,0.900183,-0.0304419,0.802126,12.5234,14.19,12.1253,9.08487,9.98033,11.2618,not significant,0.22048957622375107
ENSG00000072364,AFF4,5,132875394,132963634,protein_coding,0.909415,-0.0302981,0.818807,7.94473,8.81277,7.84578,5.62684,6.18601,7.38941,not significant,0.19990687613530755
ENSG00000165983,PTER,10,16436942,16513745,protein_coding,0.970703,-0.0301695,0.938918,2.18967,1.43955,1.83296,1.49219,0.956242,1.80519,not significant,0.06302713053065062
ENSG00000135424,ITGA7,12,55684567,55716043,protein_coding,0.939872,-0.0301486,0.874452,5.54087,6.80113,6.52811,4.98851,5.5907,4.2011,not significant,0.13415787453762826
ENSG00000242622,AC092910.3,3,120094894,120136783,lincRNA,0.98226,-0.03013,0.963999,1.27348,0.837225,0.861018,0.792374,0.595861,0.933218,not significant,0.03666502171652777
ENSG00000188612,SUMO2,17,75165585,75182959,protein_coding,0.785259,-0.0300635,0.622254,191.488,195.632,202.884,147.469,159.862,154.188,not significant,0.47440690947064545
ENSG00000214413,BBIP1,10,110898727,110919201,protein_coding,0.925911,-0.0298563,0.848934,15.4981,17.0658,14.6914,12.6127,13.1831,11.2211,not significant,0.16377383420848587
ENSG00000163798,SLC4A1AP,2,27663470,27694976,protein_coding,0.899676,-0.0298559,0.801381,28.3462,34.4159,30.2077,22.3568,24.9475,25.3692,not significant,0.22141878957125133
ENSG00000101940,WDR13,X,48590041,48608869,protein_coding,0.950926,-0.0298472,0.895231,3.46975,3.71417,2.93141,2.77946,3.01226,2.14824,not significant,0.11067349345084157
ENSG00000140025,EFCAB11,14,89794668,89954777,protein_coding,0.957415,-0.0297938,0.908278,3.25781,2.86908,3.12084,2.40207,2.52888,2.31396,not significant,0.09620477983963699
ENSG00000090376,IRAK3,12,66188878,66254622,protein_coding,0.950926,-0.0297726,0.895399,1.7773,2.22959,1.96925,1.53917,1.48975,1.63733,not significant,0.11048584999519423
ENSG00000157106,SMG1,16,18804852,18926454,protein_coding,0.930535,-0.0297606,0.858429,2.17618,1.89179,2.24161,1.47906,1.69374,1.76489,not significant,0.15265130445252373
ENSG00000161395,PGAP3,17,39671121,39696797,protein_coding,0.970703,-0.0295766,0.939084,2.30214,1.93791,2.62711,2.0842,2.10646,1.20278,not significant,0.06285034690589163
ENSG00000132823,OSER1,20,44195938,44210771,protein_coding,0.920175,-0.0295177,0.8372,24.508,23.219,22.319,19.4353,18.8338,16.6147,not significant,0.17769228841029233
ENSG00000143315,PIGM,1,160024952,160031991,protein_coding,0.906663,-0.0294006,0.813681,9.52644,10.6992,10.9266,7.65628,8.72908,7.99911,not significant,0.20618688168118418
ENSG00000284292,AC004922.1,7,99325878,99394653,protein_coding,0.893981,-0.0293728,0.789929,49.3371,48.8105,48.6428,34.3401,38.0898,42.3399,not significant,0.235812210977649
ENSG00000130590,SAMD10,20,63974115,63980008,protein_coding,0.971842,-0.0292013,0.940859,2.98826,3.31586,2.2342,2.05608,1.93677,2.67645,not significant,0.060961991219092515
ENSG00000248333,CDK11B,1,1635226,1659012,protein_coding,0.883469,-0.0290415,0.770693,35.4642,40.2493,36.8283,28.4096,29.5346,30.0841,not significant,0.26046516889157145
ENSG00000011132,APBA3,19,3750771,3761692,protein_coding,0.976516,-0.0289399,0.950631,2.68477,2.53245,1.61226,2.39679,2.04269,0.940938,not significant,0.05062930435141717
ENSG00000100211,CBY1,22,38656635,38673854,protein_coding,0.949018,-0.028791,0.89205,15.5313,14.7083,15.1263,14.2368,10.8249,10.433,not significant,0.11423309416142467
ENSG00000137710,RDX,11,109864294,110296722,protein_coding,0.816196,-0.0287399,0.665203,68.5703,70.1602,70.1437,54.4968,54.1982,54.7515,not significant,0.4076630217517061
ENSG00000170903,MSANTD4,11,105995622,106022403,protein_coding,0.946877,-0.0286814,0.886848,5.3587,6.08969,6.26275,4.71556,5.14838,4.01961,not significant,0.1200816755058872
ENSG00000283228,AC068547.1,2,151802650,151973949,protein_coding,0.923423,-0.0283932,0.843418,18.3914,16.685,16.174,11.9379,14.2385,14.0153,not significant,0.17029259571103036
ENSG00000272047,GTF2H5,6,158168349,158199344,protein_coding,0.923423,-0.0283893,0.84394,7.8232,9.05341,8.9183,5.5153,7.08528,7.57825,not significant,0.16967387696059047
ENSG00000101363,MANBAL,20,37289637,37317260,protein_coding,0.962336,-0.0280927,0.919876,7.45239,5.90262,6.46627,6.31508,5.24206,4.00485,not significant,0.08351640063173874
ENSG00000167394,ZNF668,16,31060842,31074240,protein_coding,0.972639,-0.0278691,0.942744,1.91078,1.76982,1.4701,1.03078,1.62779,1.3942,not significant,0.05896050722350947
ENSG00000105738,SIPA1L3,19,37907207,38208369,protein_coding,0.970703,-0.0277807,0.939124,1.10422,0.880024,0.804474,0.678644,0.714471,0.794731,not significant,0.06280775311435631
ENSG00000103145,HCFC1R1,16,3022619,3024286,protein_coding,0.94195,-0.0277689,0.877513,30.7881,31.5588,35.0112,29.8682,23.5219,22.7821,not significant,0.13066350893703965
ENSG00000148218,ALAD,9,113386311,113401290,protein_coding,0.939926,-0.0277517,0.874643,7.76934,8.21612,7.99463,6.81893,6.23433,5.73265,not significant,0.1339394758791687
ENSG00000151292,CSNK1G3,5,123512098,123617045,protein_coding,0.939954,-0.0275635,0.874757,7.7652,8.90745,8.07953,5.07911,7.66255,6.69111,not significant,0.13380914547999023
ENSG00000137100,DCTN3,9,34613544,34620523,protein_coding,0.903384,-0.0274832,0.808558,54.8431,56.812,57.7949,45.9213,49.5695,37.5891,not significant,0.21250286475198393
ENSG00000248360,LINC00504,4,14470464,14888169,lincRNA,0.974625,-0.0274144,0.947318,1.04692,1.4421,0.900441,0.828655,0.92372,0.904187,not significant,0.05412044490885072
ENSG00000127445,PIN1,19,9835256,9849682,protein_coding,0.932958,-0.0274112,0.862357,36.2614,33.3587,30.821,31.0652,24.3512,23.3143,not significant,0.14808594092393026
ENSG00000005075,POLR2J,7,102473117,102478907,protein_coding,0.914643,-0.0273222,0.828184,56.4241,61.9714,65.1267,47.8377,56.538,39.8541,not significant,0.18851992706235576
ENSG00000089159,PXN,12,120210438,120265771,protein_coding,0.901248,-0.027276,0.804551,15.2866,14.4495,14.9438,11.0944,12.4101,11.5522,not significant,0.21747092114691938
ENSG00000164073,MFSD8,4,127917731,127966034,protein_coding,0.968882,-0.0272696,0.934778,1.44987,1.37642,1.33227,1.341,0.968086,0.947615,not significant,0.06744621104024436
ENSG00000228144,AC078927.1,12,66123916,66169985,protein_coding,0.92095,-0.0272355,0.839201,89.8301,92.8036,80.9054,54.7689,75.9946,75.9482,not significant,0.17530503028970149
ENSG00000164978,NUDT2,9,34329505,34343711,protein_coding,0.951084,-0.0270518,0.896448,19.8846,24.2112,22.8872,18.5165,19.2504,14.7884,not significant,0.10931499096555551
