gene_stable_id,name,chr,start,stop,biotype,FDR,log2FC,p,GFP1 TPM,GFP2 TPM,GFP3 TPM,WT1 TPM,WT2 TPM,WT3 TPM
ENSG00000212145,RF00096,3,41899110,41899253,snoRNA,,1.24794,0.759733,0.0,0.0,0.0,0.0,1.82842,0.0
ENSG00000182606,TRAK1,3,42013801,42225890,protein_coding,0.000427776,0.647486,6.81036e-05,3.19743,2.95293,2.83096,3.48158,3.98953,3.78313
ENSG00000222872,RNU4-78P,3,42221839,42221965,snRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000235787,AC092047.1,3,42469639,42469879,processed_pseudogene,,-1.55304,0.657628,2.11669,0.0,0.0,0.0,0.0,0.0
ENSG00000114812,VIPR1,3,42489298,42537573,protein_coding,0.52603,0.595431,0.321486,0.757804,0.498202,0.512361,0.943027,0.567321,0.62474
ENSG00000093183,SEC22C,3,42547968,42601080,protein_coding,0.000910846,-0.58612,0.000157055,8.4644,7.47463,7.16463,4.05222,4.41076,3.85743
ENSG00000008324,SS18L2,3,42581839,42595114,protein_coding,0.0575576,-0.411591,0.0180291,36.1474,37.0933,37.1165,23.246,21.7262,21.2668
ENSG00000114857,NKTR,3,42600654,42648735,protein_coding,0.00848194,0.364646,0.00191615,13.5974,14.2822,15.688,14.5642,13.1617,16.9054
ENSG00000230084,AC006059.1,3,42601962,42654388,antisense,,1.74516,0.448903,0.0,0.33428,0.0,0.316373,0.66615,0.0
ENSG00000010282,HHATL,3,42692662,42702827,protein_coding,0.000140875,5.58145,2.0067e-05,0.0,0.130747,0.0,1.73241,1.30276,2.29538
ENSG00000285539,AC006059.3,3,42692662,42732922,processed_transcript,0.000136805,5.57974,1.93977e-05,0.0,0.328423,0.0,4.35161,3.59963,5.44543
ENSG00000181061,HIGD1A,3,42784297,42804531,protein_coding,0.50955,0.0807892,0.30611,141.483,145.696,150.643,130.33,129.561,110.32
ENSG00000235288,AC099329.1,3,42785086,42852428,antisense,0.808504,0.0669639,0.65373,22.2057,25.0873,23.8687,20.0612,19.2489,20.1503
ENSG00000273291,AC092042.3,3,42809445,43055871,protein_coding,0.96097,-0.0890075,0.915801,2.29244,4.26298,1.46138,2.24145,0.943913,2.77186
ENSG00000240747,KRBOX1,3,42809482,42942792,protein_coding,0.775186,-0.13877,0.608995,5.14987,4.77929,5.00785,4.35257,3.68386,2.81441
ENSG00000144647,POMGNT2,3,43079231,43106079,protein_coding,0.157348,0.370444,0.0621318,9.60473,7.66304,9.59844,8.83321,10.8658,8.1447
ENSG00000163788,SNRK,3,43286511,43424764,protein_coding,0.588226,-0.231094,0.383921,2.60466,3.98648,3.22857,2.07511,2.87978,1.74965
ENSG00000160746,ANO10,3,43354858,43691594,protein_coding,0.659529,-0.207732,0.459287,3.41401,3.14225,4.0889,2.91323,1.91689,2.50181
ENSG00000223916,AC097638.1,3,43484971,43485880,processed_pseudogene,0.511261,-0.784774,0.307406,1.97283,5.09534,6.81219,3.37567,2.03079,0.993923
ENSG00000011198,ABHD5,3,43690107,43734371,protein_coding,0.000563421,0.480189,9.22437e-05,9.33441,8.89858,9.55462,10.2398,10.2726,10.4377
ENSG00000271192,AC006058.2,3,43996895,43997443,lincRNA,,-1.1948,0.59379,0.463508,0.478851,0.492459,0.0,0.0,0.467035
ENSG00000272121,AC006058.3,3,43998080,43999149,lincRNA,0.646254,-0.711306,0.445389,1.66325,0.98189,1.76714,1.16161,0.0,0.957662
ENSG00000207954,MIR138-1,3,44114211,44114310,miRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261786,AC006058.1,3,44117298,44122365,lincRNA,0.565516,0.306864,0.361869,1.85476,1.39828,1.86409,1.51943,1.29003,2.22245
ENSG00000179152,TCAIM,3,44338118,44409451,protein_coding,0.0110706,0.421227,0.00261256,7.88153,7.66853,7.66493,7.66546,9.22915,7.98353
ENSG00000225873,C3orf86,3,44421126,44439946,transcribed_unitary_pseudogene,0.587901,-0.612951,0.383603,2.53158,1.74359,1.79314,1.44391,0.651488,1.06285
ENSG00000185219,ZNF445,3,44431704,44477670,protein_coding,0.673287,0.129844,0.477044,1.48499,1.88602,1.51985,1.42532,1.4024,1.44139
ENSG00000196345,ZKSCAN7,3,44555192,44594173,protein_coding,0.771389,-0.23467,0.603942,1.21999,1.76453,0.972146,1.13321,0.941873,0.614638
ENSG00000186448,ZNF197,3,44584887,44648471,protein_coding,0.264393,0.373914,0.121725,1.67999,2.23626,2.12819,1.83216,2.02866,2.3764
ENSG00000169981,ZNF35,3,44648731,44660791,protein_coding,0.411431,-0.528773,0.223949,2.38904,2.96174,1.92908,1.68185,0.983687,1.34804
ENSG00000272077,AC124045.1,3,44667411,44669364,lincRNA,0.453291,-0.906958,0.257001,1.17052,0.806176,1.38181,0.25433,0.937147,0.262094
ENSG00000196653,ZNF502,3,44712642,44723831,protein_coding,0.685239,0.527145,0.492012,0.388027,0.240523,0.659621,0.682913,0.31954,0.469175
ENSG00000163807,KIAA1143,3,44737660,44761619,protein_coding,0.0265322,-0.348881,0.00720622,19.9041,19.8396,20.5097,10.2197,13.0243,14.5126
ENSG00000163808,KIF15,3,44761720,44873376,protein_coding,3.81146e-13,-1.43189,1.55942e-14,10.0766,10.0865,9.92935,3.31818,2.79468,2.78819
ENSG00000169964,TMEM42,3,44861903,44865670,protein_coding,0.731978,0.238402,0.548073,5.45962,5.90893,5.80063,4.82979,6.69048,4.71528
ENSG00000163812,ZDHHC3,3,44915256,44976185,protein_coding,0.566093,0.154483,0.362459,2.73163,3.51734,2.64988,2.90313,2.54699,2.45324
ENSG00000075914,EXOSC7,3,44975240,45036066,protein_coding,0.101843,-0.443907,0.0360209,26.5703,24.4278,27.194,17.399,16.3101,12.281
ENSG00000224094,RPS24P8,3,45159773,45160175,processed_pseudogene,0.508817,-0.152298,0.305312,140.27,172.329,126.878,103.171,117.073,96.1348
ENSG00000249992,TMEM158,3,45224465,45226278,protein_coding,0.68405,-0.135762,0.490307,16.8121,16.0659,21.7323,15.4792,11.2489,12.8462
ENSG00000011376,LARS2,3,45388505,45554726,protein_coding,0.921142,-0.0431306,0.840096,2.26245,2.33734,2.0936,1.92669,1.92824,1.34819
ENSG00000144791,LIMD1,3,45555393,45686341,protein_coding,0.744899,0.11959,0.570963,1.6986,1.86182,1.87072,1.33675,1.6632,1.71152
tRNA-Arg-CGY__5,tRNA-Arg-CGY__5,3,45688997,45688998,tRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000211456,SACM1L,3,45689055,45745409,protein_coding,0.469803,-0.176578,0.271215,12.0481,10.6004,11.6753,8.41435,7.83642,8.00423
ENSG00000163818,LZTFL1,3,45823315,45916042,protein_coding,0.802923,-0.191808,0.646922,1.41837,1.99284,1.38641,1.77514,0.642418,0.914667
ENSG00000163820,FYCO1,3,45917898,45995824,protein_coding,0.0422396,0.783925,0.0125286,0.854532,0.943702,0.907907,1.12364,1.63794,0.979798
ENSG00000226933,NRBF2P2,3,46023295,46024156,processed_pseudogene,0.493047,0.920335,0.29148,0.295008,2.13342,0.940305,1.44223,1.51837,2.08077
ENSG00000181585,TMIE,3,46694527,46710886,protein_coding,0.483357,-0.396183,0.283477,3.32104,3.31266,4.74519,2.12746,2.7113,2.07702
ENSG00000283706,PRSS50,3,46712116,46717869,protein_coding,0.898006,-0.29554,0.798174,0.762769,0.591014,0.405207,0.559353,0.196294,0.384287
ENSG00000160808,MYL3,3,46857871,46882169,protein_coding,0.734531,0.447535,0.552222,0.933832,1.73654,0.595296,1.09567,1.53802,0.940938
ENSG00000160801,PTH1R,3,46877720,46903799,protein_coding,0.880311,-0.045847,0.765287,21.0724,19.1341,17.3687,16.2612,16.2442,12.1874
ENSG00000160799,CCDC12,3,46921725,46982010,protein_coding,0.132692,-0.3807,0.0499431,25.9656,29.4211,23.3603,16.1747,18.1063,14.1366
ENSG00000181555,SETD2,3,47016428,47163967,protein_coding,0.890392,0.148322,0.783647,0.515833,0.438865,0.548053,0.237346,0.218641,0.856073
ENSG00000088727,KIF9,3,47228025,47283451,protein_coding,0.776181,-0.123628,0.60998,3.71484,3.95774,4.5019,3.23494,2.80823,2.86582
ENSG00000239128,SNORD13P3,3,47250522,47250626,snoRNA,,-1.60272,0.642099,0.0,0.0,5.18976,0.0,0.0,0.0
ENSG00000114648,KLHL18,3,47282916,47346816,protein_coding,0.953624,-0.0386796,0.900812,2.1982,2.27097,2.62744,1.45078,2.48906,1.60582
ENSG00000260236,AC099778.1,3,47379088,47380999,antisense,0.747945,-0.452372,0.574932,0.797495,0.823894,1.12974,0.259919,0.820923,0.535709
ENSG00000076201,PTPN23,3,47381010,47413435,protein_coding,0.905714,-0.0323748,0.812273,11.3342,11.4592,10.6012,8.2879,9.02459,8.78496
ENSG00000114650,SCAP,3,47413680,47477126,protein_coding,0.987819,0.00487324,0.975436,9.73013,10.368,9.68839,9.4639,8.28546,6.15969
ENSG00000163832,ELP6,3,47495639,47513712,protein_coding,0.84257,-0.0620091,0.70816,18.9084,18.1017,19.4198,14.5437,14.4032,14.2257
ENSG00000271161,BOLA2P2,3,47499840,47500407,transcribed_processed_pseudogene,,-0.617461,0.812861,0.0,0.462805,0.475957,0.438012,0.0,0.0
ENSG00000114646,CSPG5,3,47562237,47580792,protein_coding,0.214915,-0.432917,0.0919114,3.43168,4.74706,4.0786,2.38855,2.57452,2.28566
ENSG00000173473,SMARCC1,3,47585268,47782106,protein_coding,0.717925,-0.0626749,0.529515,24.7047,23.7053,24.4214,16.9243,18.6407,20.0994
ENSG00000132153,DHX30,3,47802908,47850195,protein_coding,0.330623,0.250144,0.164164,9.61186,9.07188,10.0862,11.0804,10.1996,6.15775
ENSG00000274420,RF02271,3,47818004,47818128,misc_RNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000221585,MIR1226,3,47849554,47849629,miRNA,,-1.55304,0.657628,6.77339,0.0,0.0,0.0,0.0,0.0
ENSG00000047849,MAP4,3,47850689,48089272,protein_coding,0.00182997,-0.337091,0.000341772,11.3283,11.1815,11.2692,7.35481,7.01892,6.97955
ENSG00000199591,RF00019,3,47931807,47931914,misc_RNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000236768,AC124916.1,3,48120668,48121215,processed_pseudogene,0.914016,-0.048307,0.827437,34.3623,41.7362,40.9488,34.052,31.0698,25.266
ENSG00000164045,CDC25A,3,48157145,48188402,protein_coding,0.000121904,-0.704412,1.70454e-05,12.2315,13.5978,15.3262,7.21464,6.63753,6.29623
ENSG00000231884,NDUFB1P1,3,48181546,48181726,processed_pseudogene,0.294058,0.408591,0.139503,60.6783,64.1447,59.9706,56.5692,68.2711,71.0931
ENSG00000164048,ZNF589,3,48241099,48299253,protein_coding,0.927806,-0.10006,0.852675,1.00555,0.57136,0.587598,0.344115,0.672809,0.607922
ENSG00000199476,RF00019,3,48288586,48288694,misc_RNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172113,NME6,3,48290721,48301685,protein_coding,0.390808,-0.344537,0.207888,3.04024,2.55196,3.58343,2.32236,1.56477,1.86674
ENSG00000228638,FCF1P2,3,48290792,48291375,transcribed_processed_pseudogene,,1.1551,0.671927,0.435681,0.0,0.0,0.851982,0.0,0.0
ENSG00000164050,PLXNB1,3,48403853,48430086,protein_coding,1.05235e-05,0.907022,1.17249e-06,2.88756,2.98314,2.5566,4.30223,4.38781,3.94865
ENSG00000164051,CCDC51,3,48432163,48440456,protein_coding,0.362168,0.341625,0.186786,4.84818,6.0975,5.59891,6.18306,4.9906,5.52225
ENSG00000232112,TMA7,3,48440256,48444208,protein_coding,1.04086e-16,0.532574,3.1342900000000002e-18,718.994,750.278,719.166,845.993,885.529,798.828
ENSG00000164053,ATRIP,3,48446709,48467645,protein_coding,0.96097,0.0274705,0.915484,3.02856,2.87236,3.21773,3.05829,2.04428,2.30122
ENSG00000213689,TREX1,3,48465810,48467645,protein_coding,0.668344,-0.250258,0.471026,6.6658,5.79912,6.89579,5.83149,3.61138,3.53502
ENSG00000164054,SHISA5,3,48467797,48504826,protein_coding,0.278229,0.205838,0.130044,16.835,16.0955,16.396,16.5328,15.9615,13.02
ENSG00000114268,PFKFB4,3,48517683,48562015,protein_coding,0.0294289,1.07265,0.00813745,1.11595,1.28099,0.724565,1.57607,1.46782,2.18641
ENSG00000145040,UCN2,3,48561717,48563781,protein_coding,0.0174474,2.9179,0.00442009,0.0,0.0,0.720608,1.49211,1.39634,1.36681
ENSG00000114270,COL7A1,3,48564072,48595267,protein_coding,9.08516e-22,3.84247,1.98641e-23,0.2967,0.25079,0.0859725,2.32081,3.13746,1.90246
ENSG00000010256,UQCRC1,3,48599001,48610976,protein_coding,0.893541,0.0311665,0.78896,61.7886,56.266,56.5115,51.6947,50.1617,40.9175
ENSG00000225697,SLC26A6,3,48625722,48635493,protein_coding,0.514816,-0.32233,0.31042,3.89044,3.48332,4.409,3.12766,2.66982,1.74224
ENSG00000213672,NCKIPSD,3,48673843,48686364,protein_coding,0.48621,0.232976,0.285787,6.4015,5.5899,5.66779,6.1846,5.3344,5.06802
ENSG00000068745,IP6K2,3,48688002,48740353,protein_coding,1.4423e-09,0.807432,8.49746e-11,17.6176,13.5388,16.7477,23.3303,23.6711,20.1185
ENSG00000114302,PRKAR2A,3,48744596,48847874,protein_coding,0.00902626,-0.220974,0.00206335,49.1236,50.5922,49.1552,34.7284,33.8942,33.3695
ENSG00000178537,SLC25A20,3,48856925,48898904,protein_coding,0.301485,0.531333,0.144329,3.10447,3.64459,3.44831,3.1734,4.93876,3.69684
ENSG00000177479,ARIH2,3,48918820,48986382,protein_coding,8.54852e-07,0.525262,7.73933e-08,20.3521,19.4234,19.9255,23.576,22.5467,22.4961
ENSG00000235236,AC137630.2,3,48979917,48983985,antisense,0.555146,-0.720442,0.350291,1.53941,4.3735,4.49779,2.63404,0.792315,1.55112
ENSG00000273211,AC137630.4,3,48985484,48985963,lincRNA,0.942291,0.101224,0.878139,6.36331,3.28697,3.94379,3.11089,5.45854,3.20587
ENSG00000178467,P4HTM,3,48989888,49007153,protein_coding,0.0219546,0.476018,0.00578759,9.51319,9.73875,9.73986,11.2465,10.95,10.0213
ENSG00000178252,WDR6,3,49007061,49015953,protein_coding,0.116864,0.263274,0.0428613,11.946,11.9815,11.3172,11.9237,10.7598,11.084
ENSG00000178149,DALRD3,3,49015487,49022293,protein_coding,0.707618,0.182019,0.516817,4.30004,4.649,4.99361,4.49773,4.83811,3.32514
ENSG00000178057,NDUFAF3,3,49020458,49023495,protein_coding,0.874119,-0.0426042,0.755262,27.9833,27.18,26.8089,22.0992,22.5273,19.0385
ENSG00000178035,IMPDH2,3,49024324,49029408,protein_coding,1.48346e-05,-0.53092,1.70429e-06,72.7404,72.7142,65.8633,42.184,39.2575,35.46
ENSG00000272434,AC137630.3,3,49029315,49029706,antisense,,-1.03905,0.573378,1.29924,2.01338,0.0,0.635173,0.668706,0.0
ENSG00000198218,QRICH1,3,49029706,49094363,protein_coding,0.0351857,-0.43846,0.0100945,10.1425,9.76228,11.2445,5.72838,6.54957,6.09369
ENSG00000172053,QARS,3,49095931,49105130,protein_coding,0.778232,0.0566076,0.612865,31.3638,33.771,32.3841,27.3836,30.1934,23.5905
ENSG00000172046,USP19,3,49108045,49120938,protein_coding,0.2935,-0.316009,0.139161,5.49809,4.74973,4.63292,2.78059,4.00075,2.81772
ENSG00000172037,LAMB2,3,49121113,49133118,protein_coding,0.518775,-0.208808,0.313983,4.63025,5.10242,4.02927,2.93194,3.76762,2.84372
ENSG00000177352,CCDC71,3,49162534,49166331,protein_coding,0.961425,0.0342886,0.918011,4.82193,4.98154,6.32855,5.40802,5.10957,2.71511
ENSG00000185909,KLHDC8B,3,49171597,49176486,protein_coding,0.630127,0.38942,0.427881,1.15924,2.39522,1.9159,1.63721,1.98882,2.07655
ENSG00000188315,C3orf62,3,49268595,49277232,protein_coding,0.615077,0.269142,0.41277,2.50749,1.75033,2.52011,2.45172,2.02307,2.04857
ENSG00000114316,USP4,3,49277830,49340712,protein_coding,0.261302,0.259412,0.11972,7.19596,6.4324,6.66942,6.68661,6.56681,6.17083
ENSG00000233276,GPX1,3,49357175,49358358,polymorphic_pseudogene,2.43283e-17,1.31052,6.911800000000002e-19,29.2006,25.9527,29.1995,61.5109,59.2327,46.7303
ENSG00000067560,RHOA,3,49359144,49412998,protein_coding,0.50889,0.0600239,0.30548,310.184,305.266,310.5,258.34,273.389,240.245
ENSG00000235908,RHOA-IT1,3,49365144,49367006,sense_intronic,,0.275946,0.848772,0.0,1.52269,1.04398,0.480373,1.5172,0.495039
5S_248,5S_248,3,49411203,49411204,rRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145022,TCTA,3,49412205,49416475,protein_coding,0.88696,0.0526167,0.777223,15.1502,13.5729,13.0784,11.3414,13.4022,10.018
ENSG00000145029,NICN1,3,49422945,49429326,protein_coding,0.682392,0.501465,0.488282,0.388383,0.401239,1.0316,0.664553,0.699636,0.684842
ENSG00000173402,DAG1,3,49468702,49535618,protein_coding,0.373153,-0.173607,0.194955,10.4374,10.6635,9.49345,7.15497,8.20668,6.36442
ENSG00000164062,APEH,3,49674013,49683971,protein_coding,0.71891,-0.0974525,0.531135,14.6719,18.6622,17.3905,13.8481,13.6188,10.4254
ENSG00000164068,RNF123,3,49689537,49721529,protein_coding,0.306838,0.320064,0.147775,4.31687,4.12941,3.39741,4.32507,3.7305,3.75901
ENSG00000176020,AMIGO3,3,49716833,49719695,protein_coding,0.943399,-0.110408,0.879731,0.709999,0.550126,0.660054,0.520656,0.548142,0.357701
ENSG00000173540,GMPPB,3,49716843,49723951,protein_coding,0.78831,-0.113401,0.625585,2.86393,3.29211,2.99996,2.52415,2.24219,1.99156
ENSG00000176095,IP6K1,3,49724293,49786542,protein_coding,0.920175,0.0469143,0.837395,4.72822,4.41202,5.02356,4.07625,5.18113,2.51017
ENSG00000185614,INKA1,3,49803253,49805030,protein_coding,3.42763e-06,4.78726,3.49359e-07,0.0,0.504635,0.259488,5.49242,6.03378,5.16792
ENSG00000183763,TRAIP,3,49828600,49856574,protein_coding,0.000462906,-1.69174,7.40904e-05,4.76042,5.38638,3.61269,1.10822,1.63342,0.685235
ENSG00000164077,MON1A,3,49907159,49930173,protein_coding,0.575616,-0.353475,0.371385,2.41645,1.3617,1.40039,0.859166,1.46985,0.940735
ENSG00000004534,RBM6,3,49940006,50100045,protein_coding,0.740298,0.0927418,0.563599,9.08527,8.19143,8.42422,6.7297,7.99185,7.21257
ENSG00000003756,RBM5,3,50088907,50119021,protein_coding,0.0625202,-0.298748,0.0199192,15.6245,15.1894,14.5927,9.19324,11.8136,8.59154
ENSG00000001617,SEMA3F,3,50155044,50189075,protein_coding,2.82834e-06,4.80907,2.82168e-07,0.0570023,0.0588892,0.0605627,1.39336,1.29089,1.26359
ENSG00000207922,AC104450.1,3,50173325,50173419,miRNA,,-0.675618,0.868493,2.70215,0.0,0.0,0.0,0.0,0.0
ENSG00000188338,SLC38A3,3,50205245,50221486,protein_coding,1.06694e-05,2.26727,1.19084e-06,1.19355,0.616529,0.317025,3.2822,3.53226,1.50329
ENSG00000114353,GNAI2,3,50226291,50259362,protein_coding,2.21979e-05,0.386652,2.6319e-06,49.2622,46.5776,50.5077,53.0934,52.5521,47.2989
ENSG00000012171,SEMA3B,3,50267557,50277546,protein_coding,7.29595e-31,2.67001,1.03641e-32,2.34069,2.65218,2.32644,14.1009,13.1354,10.0426
ENSG00000214706,IFRD2,3,50287731,50292918,protein_coding,0.0556362,-0.436001,0.0173034,16.7065,15.7204,17.9761,12.1731,9.20108,8.36319
ENSG00000186792,HYAL3,3,50292830,50299405,protein_coding,0.91539,-0.0804824,0.82916,3.35743,3.06834,5.6251,3.28275,2.6585,3.12275
ENSG00000243477,NAA80,3,50296401,50299421,protein_coding,0.990468,0.0114705,0.981442,1.50915,1.67904,2.34346,1.13507,1.55349,1.75458
ENSG00000068001,HYAL2,3,50317789,50322782,protein_coding,0.488254,-0.265051,0.287436,4.76176,3.88372,4.3935,2.94054,3.16027,2.58839
ENSG00000114383,TUSC2,3,50320026,50328251,protein_coding,6.28637e-07,0.668526,5.54728e-08,35.7642,37.4198,31.8538,44.9386,45.9011,42.6303
ENSG00000068028,RASSF1,3,50329781,50340980,protein_coding,0.0105619,-0.635683,0.00248144,12.1159,12.8523,11.8383,5.39437,7.01543,6.54008
ENSG00000281358,RASSF1-AS1,3,50337510,50338300,antisense,0.688692,0.725429,0.496591,0.321522,0.996494,1.36642,0.943112,2.31677,0.323969
ENSG00000235058,ZMYND10-AS1,3,50341105,50345697,antisense,,-0.675618,0.868493,0.0,0.0,1.07947,0.0,0.0,0.0
ENSG00000114388,NPRL2,3,50347329,50351091,protein_coding,0.508817,0.217367,0.30537,12.7001,13.4292,11.9059,13.5864,12.3042,9.48466
ENSG00000114395,CYB561D2,3,50350694,50358460,protein_coding,0.848928,0.0738704,0.716943,12.824,12.9474,14.0895,11.5414,11.5506,10.4254
ENSG00000126062,TMEM115,3,50354749,50359521,protein_coding,0.9492,0.042478,0.892407,3.9782,4.60806,6.14791,4.71481,3.72279,3.64407
ENSG00000271858,Z84492.1,3,50365333,50368197,antisense,,2.96632,0.111318,0.211316,0.0,0.0,0.413233,1.08762,0.0
ENSG00000088543,C3orf18,3,50558024,50571027,protein_coding,0.899071,0.131308,0.800486,1.13472,1.17228,1.29833,1.45086,0.718801,0.967452
ENSG00000114737,CISH,3,50606489,50611831,protein_coding,0.167366,0.60671,0.0671282,2.96678,2.71134,4.97061,4.6859,4.69836,3.56424
ENSG00000114738,MAPKAPK3,3,50611519,50649291,protein_coding,0.00372334,0.584963,0.000755831,8.58222,8.21557,8.44905,10.6239,10.5364,9.12354
ENSG00000273356,LINC02019,3,50669988,50672048,lincRNA,0.160043,2.38713,0.0633951,0.0,0.0,0.393011,0.361679,0.761545,0.496961
ENSG00000088538,DOCK3,3,50674926,51384198,protein_coding,5.10212e-07,1.49439,4.41877e-08,0.896248,0.723371,0.892715,1.83478,1.93164,1.8908
ENSG00000145050,MANF,3,51385046,51389397,protein_coding,0.773898,-0.063793,0.607101,66.9702,72.6009,63.1954,49.9721,58.733,46.6144
ENSG00000259956,RBM15B,3,51391284,51397908,protein_coding,0.170455,-0.246049,0.0687911,9.8932,9.82454,10.0223,7.08615,6.27608,6.64566
ENSG00000145041,DCAF1,3,51395866,51500002,protein_coding,0.0447521,-0.610837,0.0133764,3.52317,3.48654,2.99459,1.45045,1.52702,2.24209
ENSG00000164080,RAD54L2,3,51541143,51668667,protein_coding,0.0569392,0.379678,0.0177833,3.87135,4.08003,3.67148,3.78525,3.82461,4.45059
ENSG00000164081,TEX264,3,51662692,51704323,protein_coding,0.932817,0.0555755,0.862043,3.64642,4.06453,2.95662,2.81473,3.35843,2.70729
5S_254,5S_254,3,51694462,51694463,rRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000201595,RNA5SP132,3,51694464,51694582,rRNA_pseudogene,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114767,RRP9,3,51933428,51941904,protein_coding,0.0378825,-0.600903,0.0110106,14.3309,13.2737,16.6261,8.53612,8.30852,6.47307
ENSG00000041880,PARP3,3,51942344,51948867,protein_coding,0.0316022,1.20092,0.00885838,1.51492,1.04338,0.965729,1.97497,2.39112,2.13703
ENSG00000090097,PCBP4,3,51957453,51974016,protein_coding,1.15707e-31,1.68739,1.57548e-33,13.4403,15.3945,16.3493,42.2809,43.9115,30.3236
ENSG00000114779,ABHD14B,3,51968509,51983409,protein_coding,0.208962,0.709359,0.0887913,1.83938,1.03651,1.59895,2.20722,2.23768,1.43216
ENSG00000248487,ABHD14A,3,51971425,51981199,protein_coding,0.0931561,0.480238,0.0322961,9.31859,9.77292,10.8007,9.38743,10.9004,12.9461
ENSG00000114786,ABHD14A-ACY1,3,51974705,51989183,protein_coding,0.794905,-0.13686,0.635778,4.9489,6.51871,7.36122,4.59689,5.22164,3.86458
ENSG00000243989,ACY1,3,51983339,51989197,protein_coding,0.790304,-0.144237,0.628322,6.26352,8.17371,8.93137,5.80188,6.44752,4.65035
ENSG00000162244,RPL29,3,51993521,51995942,protein_coding,0.0173032,0.229635,0.00437903,139.993,144.175,134.469,138.45,139.898,114.435
ENSG00000164086,DUSP7,3,52048918,52056571,protein_coding,0.310814,0.284478,0.150646,4.43574,4.99917,4.95083,3.76757,6.08807,4.19862
ENSG00000164087,POC1A,3,52075252,52154690,protein_coding,0.792858,0.093733,0.631961,11.3041,11.5615,14.2921,12.1579,9.89071,9.56767
ENSG00000023330,ALAS1,3,52198085,52214327,protein_coding,0.396623,0.236003,0.212306,10.3163,12.4169,10.7479,9.00964,12.7845,9.78932
ENSG00000247596,TWF2,3,52228611,52239158,protein_coding,2.5731e-05,0.741849,3.10436e-06,18.4128,22.1114,21.9038,29.8516,30.1315,23.4686
ENSG00000243224,AC006252.1,3,52239257,52241097,antisense,,-0.597004,0.818233,0.230701,0.238338,0.0,0.0,0.0,0.232457
